"Review","Study","column_name","column_value","random_sequence_generation","allocation_concealment","blinding_of_participants_and_personnel","blinding_of_outcome_assessment","blinding_of_participant_personnel_outcome","incomplete_outcome_data","selective_outcome_reporting","other_bias","unknown","number_cat"
"CD012268","Zemel 2004","Blinding_of_participants_and_personnel__performance_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_participants_and_personnel__performance_bias___Anthropometric_measures_other_than_body_weight","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_participants_and_personnel__performance_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_participants_and_personnel__performance_bias___Morbidity","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Not applicable",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_participants_and_personnel__performance_bias___Body_weight","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_outcome_assessment__detection_bias___Adverse_events","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_outcome_assessment__detection_bias___All_cause_mortality","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_outcome_assessment__detection_bias___Anthropometric_measures_other_than_body_weight","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shidfar 2011","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Tabesh 2015","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Wagner 2007","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Yanovski 2009","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2004","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Zemel 2009","Blinding_of_outcome_assessment__detection_bias___Health_related_quality_of_life","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Asemi 2015","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Cormick 2020","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Kerksick 2020","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Li 2010","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Lorvand 2017","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Menon 2009","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Palacios 2009","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Rajaie 2018","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2005","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Riedt 2007","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shalileh 2010","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD012268","Shapses 2004","Blinding_of_outcome_assessment__detection_bias___Morbidity","Not applicable",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
